,Disease_id,Disease,Symptom_1,Symp1_weight,Symptom_2,Symp2_weight,Symptom_3,Symp3_weight,Symptom_4,Symp4_weight,Symptom_5,Symp5_weight,Symptom_6,Symp6_weight,Symptom_7,Symp7_weight,Symptom_8,Symp8_weight,Symptom_9,Symp9_weight,Symptom_10,Symp10_weight,Symptom_11,Symp11_weight,Symptom_12,Symp12_weight,Symptom_13,Symp13_weight,Symptom_14,Symp14_weight,Symptom_15,Symp15_weight,Symptom_16,Symp16_weight,Symptom_17,Symp17_weight,Send_to_Doctor
2530,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2531,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2532,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2533,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2534,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2535,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2536,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2537,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2538,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2539,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2540,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2541,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2542,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2543,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2544,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2545,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2546,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2547,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2548,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2549,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2550,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2551,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,0,0,1
2552,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2553,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2554,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2555,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2556,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2557,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2558,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2559,D0038,Tuberculosis,chills,3,vomiting,5,fatigue,4,weight_loss,3,cough,4,high_fever,7,breathlessness,4,sweating,3,loss_of_appetite,4,mild_fever,5,yellowing_of_eyes,4,swelled_lymph_nodes,6,malaise,6,phlegm,5,chest_pain,7,blood_in_sputum,5,0,0,1
2560,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2561,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2562,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2563,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2564,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2565,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2566,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2567,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2568,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2569,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2570,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2571,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2572,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2573,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2574,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2575,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2576,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2577,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2578,D009,Chicken pox,itching,1,skin_rash,3,fatigue,4,lethargy,2,high_fever,7,headache,3,loss_of_appetite,4,mild_fever,5,swelled_lymph_nodes,6,malaise,6,red_spots_over_body,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2579,D0021,Hepatitis B,itching,1,lethargy,2,yellowish_skin,3,dark_urine,4,loss_of_appetite,4,abdominal_pain,4,yellow_urine,4,yellowing_of_eyes,4,malaise,6,receiving_blood_transfusion,5,receiving_unsterile_injections,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2580,D0021,Hepatitis B,itching,1,lethargy,2,yellowish_skin,3,dark_urine,4,loss_of_appetite,4,abdominal_pain,4,yellow_urine,4,yellowing_of_eyes,4,malaise,6,receiving_blood_transfusion,5,receiving_unsterile_injections,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2581,D0021,Hepatitis B,itching,1,lethargy,2,yellowish_skin,3,dark_urine,4,loss_of_appetite,4,abdominal_pain,4,yellow_urine,4,yellowing_of_eyes,4,malaise,6,receiving_blood_transfusion,5,receiving_unsterile_injections,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2582,D0021,Hepatitis B,itching,1,lethargy,2,yellowish_skin,3,dark_urine,4,loss_of_appetite,4,abdominal_pain,4,yellow_urine,4,yellowing_of_eyes,4,malaise,6,receiving_blood_transfusion,5,receiving_unsterile_injections,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2583,D0021,Hepatitis B,itching,1,lethargy,2,yellowish_skin,3,dark_urine,4,loss_of_appetite,4,abdominal_pain,4,yellow_urine,4,yellowing_of_eyes,4,malaise,6,receiving_blood_transfusion,5,receiving_unsterile_injections,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2584,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2585,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2586,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2587,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2588,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2589,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2590,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2591,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2593,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2594,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2595,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2596,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2597,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2598,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2599,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2600,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2601,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2602,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2603,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2604,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2605,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2606,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2607,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2608,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2609,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2610,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2611,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2612,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2613,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2614,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2615,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2616,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2617,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2618,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2619,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2620,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2621,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2622,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2623,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2624,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2625,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2626,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2627,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2628,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2629,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2631,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2632,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2633,D0010,Chronic cholestasis,itching,1,vomiting,5,yellowish_skin,3,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
